# emoji-zwj-sequences.txt
# Date: 2016-07-14, 06:58:26 GMT
# © 2016 Unicode®, Inc.
# Unicode and the Unicode Logo are registered trademarks of Unicode, Inc. in the U.S. and other countries.
# For terms of use, see http://www.unicode.org/terms_of_use.html
#
# Emoji ZWJ Sequence Catalog for UTR #51
# Version: 4.0
#
# For documentation and usage, see http://www.unicode.org/reports/tr51
#
# Format:
#   code_point(s) ; type_field ; description # comments 
# Fields:
#   code_point(s): one or more code points in hex format, separated by spaces
#   type_field: Emoji_ZWJ_Sequence
#     The type_field is a convenience for parsing the emoji sequence files, and is not intended to be maintained as a property.
#   description: (optional) short description of sequence.
# Sequences are listed in code point order. For a more natural order, see the CLDR collation order for Emoji.
# In display and processing, sequences should be supported both with and without FE0F.

# ================================================

# Emoji ZWJ Sequence: Family

1F471 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Blonde woman, type-3                                           # 8.0  [1] (👱🏼‍♀️)
1F471 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Blond man, type-3                                              # 8.0  [1] (👱🏼‍♂️)
1F471 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Blonde woman, type-4                                           # 8.0  [1] (👱🏽‍♀️)
1F471 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Blond man, type-4                                              # 8.0  [1] (👱🏽‍♂️)
1F471 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Blonde woman, type-5                                           # 8.0  [1] (👱🏾‍♀️)
1F471 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Blond man, type-5                                              # 8.0  [1] (👱🏾‍♂️)
1F471 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Blonde woman, type-6                                           # 8.0  [1] (👱🏿‍♀️)
1F471 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Blond man, type-6                                              # 8.0  [1] (👱🏿‍♂️)
1F473 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Woman with turban                                              # 6.0  [1] (👳‍♀️)
1F473 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Man with turban                                                # 6.0  [1] (👳‍♂️)
1F473 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman with turban, type-1-2                                    # 8.0  [1] (👳🏻‍♀️)
1F473 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man with turban, type-1-2                                      # 8.0  [1] (👳🏻‍♂️)
1F473 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman with turban, type-3                                      # 8.0  [1] (👳🏼‍♀️)
1F473 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man with turban, type-3                                        # 8.0  [1] (👳🏼‍♂️)
1F473 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman with turban, type-4                                      # 8.0  [1] (👳🏽‍♀️)
1F473 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man with turban, type-4                                        # 8.0  [1] (👳🏽‍♂️)
1F473 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman with turban, type-5                                      # 8.0  [1] (👳🏾‍♀️)
1F473 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man with turban, type-5                                        # 8.0  [1] (👳🏾‍♂️)
1F473 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman with turban, type-6                                      # 8.0  [1] (👳🏿‍♀️)
1F473 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man with turban, type-6                                        # 8.0  [1] (👳🏿‍♂️)
1F477 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Female construction worker                                     # 6.0  [1] (👷‍♀️)
1F477 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Male construction worker                                       # 6.0  [1] (👷‍♂️)
1F477 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female construction worker, type-1-2                           # 8.0  [1] (👷🏻‍♀️)
1F477 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male construction worker, type-1-2                             # 8.0  [1] (👷🏻‍♂️)
1F477 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female construction worker, type-3                             # 8.0  [1] (👷🏼‍♀️)
1F477 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male construction worker, type-3                               # 8.0  [1] (👷🏼‍♂️)
1F477 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female construction worker, type-4                             # 8.0  [1] (👷🏽‍♀️)
1F477 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male construction worker, type-4                               # 8.0  [1] (👷🏽‍♂️)
1F477 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female construction worker, type-5                             # 8.0  [1] (👷🏾‍♀️)
1F477 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male construction worker, type-5                               # 8.0  [1] (👷🏾‍♂️)
1F477 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female construction worker, type-6                             # 8.0  [1] (👷🏿‍♀️)
1F477 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male construction worker, type-6                               # 8.0  [1] (👷🏿‍♂️)
1F482 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Female guard                                                   # 6.0  [1] (💂‍♀️)
1F482 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Male guard                                                     # 6.0  [1] (💂‍♂️)
1F482 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female guard, type-1-2                                         # 8.0  [1] (💂🏻‍♀️)
1F482 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male guard, type-1-2                                           # 8.0  [1] (💂🏻‍♂️)
1F482 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female guard, type-3                                           # 8.0  [1] (💂🏼‍♀️)
1F482 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male guard, type-3                                             # 8.0  [1] (💂🏼‍♂️)
1F482 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female guard, type-4                                           # 8.0  [1] (💂🏽‍♀️)
1F482 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male guard, type-4                                             # 8.0  [1] (💂🏽‍♂️)
1F482 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female guard, type-5                                           # 8.0  [1] (💂🏾‍♀️)
1F482 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male guard, type-5                                             # 8.0  [1] (💂🏾‍♂️)
1F482 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female guard, type-6                                           # 8.0  [1] (💂🏿‍♀️)
1F482 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male guard, type-6                                             # 8.0  [1] (💂🏿‍♂️)
1F575 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female sleuth, type-1-2                                        # 8.0  [1] (🕵🏻‍♀️)
1F575 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male sleuth, type-1-2                                          # 8.0  [1] (🕵🏻‍♂️)
1F575 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female sleuth, type-3                                          # 8.0  [1] (🕵🏼‍♀️)
1F575 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male sleuth, type-3                                            # 8.0  [1] (🕵🏼‍♂️)
1F575 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female sleuth, type-4                                          # 8.0  [1] (🕵🏽‍♀️)
1F575 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male sleuth, type-4                                            # 8.0  [1] (🕵🏽‍♂️)
1F575 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female sleuth, type-5                                          # 8.0  [1] (🕵🏾‍♀️)
1F575 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male sleuth, type-5                                            # 8.0  [1] (🕵🏾‍♂️)
1F575 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Female sleuth, type-6                                          # 8.0  [1] (🕵🏿‍♀️)
1F575 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Male sleuth, type-6                                            # 8.0  [1] (🕵🏿‍♂️)
1F575 FE0F 200D 2640 FE0F                   ; Emoji_ZWJ_Sequence  ; Female sleuth                                                  # 7.0  [1] (🕵️‍♀️)
1F575 FE0F 200D 2642 FE0F                   ; Emoji_ZWJ_Sequence  ; Male sleuth                                                    # 7.0  [1] (🕵️‍♂️)

# Total elements: 72

# ================================================

# Emoji ZWJ Sequence: Gendered Activity

26F9 1F3FB 200D 2640 FE0F                   ; Emoji_ZWJ_Sequence  ; Woman with ball, type-1-2                                      # 8.0  [1] (⛹🏻‍♀️)
26F9 1F3FB 200D 2642 FE0F                   ; Emoji_ZWJ_Sequence  ; Man with ball, type-1-2                                        # 8.0  [1] (⛹🏻‍♂️)
26F9 1F3FC 200D 2640 FE0F                   ; Emoji_ZWJ_Sequence  ; Woman with ball, type-3                                        # 8.0  [1] (⛹🏼‍♀️)
26F9 1F3FC 200D 2642 FE0F                   ; Emoji_ZWJ_Sequence  ; Man with ball, type-3                                          # 8.0  [1] (⛹🏼‍♂️)
26F9 1F3FD 200D 2640 FE0F                   ; Emoji_ZWJ_Sequence  ; Woman with ball, type-4                                        # 8.0  [1] (⛹🏽‍♀️)
26F9 1F3FD 200D 2642 FE0F                   ; Emoji_ZWJ_Sequence  ; Man with ball, type-4                                          # 8.0  [1] (⛹🏽‍♂️)
26F9 1F3FE 200D 2640 FE0F                   ; Emoji_ZWJ_Sequence  ; Woman with ball, type-5                                        # 8.0  [1] (⛹🏾‍♀️)
26F9 1F3FE 200D 2642 FE0F                   ; Emoji_ZWJ_Sequence  ; Man with ball, type-5                                          # 8.0  [1] (⛹🏾‍♂️)
26F9 1F3FF 200D 2640 FE0F                   ; Emoji_ZWJ_Sequence  ; Woman with ball, type-6                                        # 8.0  [1] (⛹🏿‍♀️)
26F9 1F3FF 200D 2642 FE0F                   ; Emoji_ZWJ_Sequence  ; Man with ball, type-6                                          # 8.0  [1] (⛹🏿‍♂️)
26F9 FE0F 200D 2640 FE0F                    ; Emoji_ZWJ_Sequence  ; Woman with ball                                                # 5.2  [1] (⛹️‍♀️)
26F9 FE0F 200D 2642 FE0F                    ; Emoji_ZWJ_Sequence  ; Man with ball                                                  # 5.2  [1] (⛹️‍♂️)
1F3C3 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Woman running                                                  # 6.0  [1] (🏃‍♀️)
1F3C3 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Man running                                                    # 6.0  [1] (🏃‍♂️)
1F3C3 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman running, type-1-2                                        # 8.0  [1] (🏃🏻‍♀️)
1F3C3 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man running, type-1-2                                          # 8.0  [1] (🏃🏻‍♂️)
1F3C3 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman running, type-3                                          # 8.0  [1] (🏃🏼‍♀️)
1F3C3 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man running, type-3                                            # 8.0  [1] (🏃🏼‍♂️)
1F3C3 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman running, type-4                                          # 8.0  [1] (🏃🏽‍♀️)
1F3C3 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man running, type-4                                            # 8.0  [1] (🏃🏽‍♂️)
1F3C3 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman running, type-5                                          # 8.0  [1] (🏃🏾‍♀️)
1F3C3 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man running, type-5                                            # 8.0  [1] (🏃🏾‍♂️)
1F3C3 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman running, type-6                                          # 8.0  [1] (🏃🏿‍♀️)
1F3C3 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man running, type-6                                            # 8.0  [1] (🏃🏿‍♂️)
1F3C4 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Woman surfing                                                  # 6.0  [1] (🏄‍♀️)
1F3C4 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Man surfing                                                    # 6.0  [1] (🏄‍♂️)
1F3C4 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman surfing, type-1-2                                        # 8.0  [1] (🏄🏻‍♀️)
1F3C4 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man surfing, type-1-2                                          # 8.0  [1] (🏄🏻‍♂️)
1F3C4 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman surfing, type-3                                          # 8.0  [1] (🏄🏼‍♀️)
1F3C4 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man surfing, type-3                                            # 8.0  [1] (🏄🏼‍♂️)
1F3C4 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman surfing, type-4                                          # 8.0  [1] (🏄🏽‍♀️)
1F3C4 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man surfing, type-4                                            # 8.0  [1] (🏄🏽‍♂️)
1F3C4 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman surfing, type-5                                          # 8.0  [1] (🏄🏾‍♀️)
1F3C4 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man surfing, type-5                                            # 8.0  [1] (🏄🏾‍♂️)
1F3C4 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman surfing, type-6                                          # 8.0  [1] (🏄🏿‍♀️)
1F3C4 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man surfing, type-6                                            # 8.0  [1] (🏄🏿‍♂️)
1F3CA 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Woman swimming                                                 # 6.0  [1] (🏊‍♀️)
1F3CA 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Man swimming                                                   # 6.0  [1] (🏊‍♂️)
1F3CA 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman swimming, type-1-2                                       # 8.0  [1] (🏊🏻‍♀️)
1F3CA 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man swimming, type-1-2                                         # 8.0  [1] (🏊🏻‍♂️)
1F3CA 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman swimming, type-3                                         # 8.0  [1] (🏊🏼‍♀️)
1F3CA 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man swimming, type-3                                           # 8.0  [1] (🏊🏼‍♂️)
1F3CA 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman swimming, type-4                                         # 8.0  [1] (🏊🏽‍♀️)
1F3CA 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man swimming, type-4                                           # 8.0  [1] (🏊🏽‍♂️)
1F3CA 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman swimming, type-5                                         # 8.0  [1] (🏊🏾‍♀️)
1F3CA 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man swimming, type-5                                           # 8.0  [1] (🏊🏾‍♂️)
1F3CA 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman swimming, type-6                                         # 8.0  [1] (🏊🏿‍♀️)
1F3CA 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man swimming, type-6                                           # 8.0  [1] (🏊🏿‍♂️)
1F3CB 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman weight lifting, type-1-2                                 # 8.0  [1] (🏋🏻‍♀️)
1F3CB 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man weight lifting, type-1-2                                   # 8.0  [1] (🏋🏻‍♂️)
1F3CB 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman weight lifting, type-3                                   # 8.0  [1] (🏋🏼‍♀️)
1F3CB 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man weight lifting, type-3                                     # 8.0  [1] (🏋🏼‍♂️)
1F3CB 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman weight lifting, type-4                                   # 8.0  [1] (🏋🏽‍♀️)
1F3CB 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man weight lifting, type-4                                     # 8.0  [1] (🏋🏽‍♂️)
1F3CB 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman weight lifting, type-5                                   # 8.0  [1] (🏋🏾‍♀️)
1F3CB 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man weight lifting, type-5                                     # 8.0  [1] (🏋🏾‍♂️)
1F3CB 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman weight lifting, type-6                                   # 8.0  [1] (🏋🏿‍♀️)
1F3CB 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man weight lifting, type-6                                     # 8.0  [1] (🏋🏿‍♂️)
1F3CB FE0F 200D 2640 FE0F                   ; Emoji_ZWJ_Sequence  ; Woman weight lifting                                           # 7.0  [1] (🏋️‍♀️)
1F3CB FE0F 200D 2642 FE0F                   ; Emoji_ZWJ_Sequence  ; Man weight lifting                                             # 7.0  [1] (🏋️‍♂️)
1F3CC FE0F 200D 2640 FE0F                   ; Emoji_ZWJ_Sequence  ; Woman golfing                                                  # 7.0  [1] (🏌️‍♀️)
1F3CC FE0F 200D 2642 FE0F                   ; Emoji_ZWJ_Sequence  ; Man golfing                                                    # 7.0  [1] (🏌️‍♂️)
1F46F 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Women partying                                                 # 6.0  [1] (👯‍♀️)
1F46F 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Men partying                                                   # 6.0  [1] (👯‍♂️)
1F486 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Woman getting face massage                                     # 6.0  [1] (💆‍♀️)
1F486 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Man getting face massage                                       # 6.0  [1] (💆‍♂️)
1F486 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman getting face massage, type-1-2                           # 8.0  [1] (💆🏻‍♀️)
1F486 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man getting face massage, type-1-2                             # 8.0  [1] (💆🏻‍♂️)
1F486 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman getting face massage, type-3                             # 8.0  [1] (💆🏼‍♀️)
1F486 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man getting face massage, type-3                               # 8.0  [1] (💆🏼‍♂️)
1F486 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman getting face massage, type-4                             # 8.0  [1] (💆🏽‍♀️)
1F486 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man getting face massage, type-4                               # 8.0  [1] (💆🏽‍♂️)
1F486 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman getting face massage, type-5                             # 8.0  [1] (💆🏾‍♀️)
1F486 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man getting face massage, type-5                               # 8.0  [1] (💆🏾‍♂️)
1F486 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman getting face massage, type-6                             # 8.0  [1] (💆🏿‍♀️)
1F486 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man getting face massage, type-6                               # 8.0  [1] (💆🏿‍♂️)
1F487 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Woman getting haircut                                          # 6.0  [1] (💇‍♀️)
1F487 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Man getting haircut                                            # 6.0  [1] (💇‍♂️)
1F487 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman getting haircut, type-1-2                                # 8.0  [1] (💇🏻‍♀️)
1F487 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man getting haircut, type-1-2                                  # 8.0  [1] (💇🏻‍♂️)
1F487 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman getting haircut, type-3                                  # 8.0  [1] (💇🏼‍♀️)
1F487 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man getting haircut, type-3                                    # 8.0  [1] (💇🏼‍♂️)
1F487 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman getting haircut, type-4                                  # 8.0  [1] (💇🏽‍♀️)
1F487 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man getting haircut, type-4                                    # 8.0  [1] (💇🏽‍♂️)
1F487 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman getting haircut, type-5                                  # 8.0  [1] (💇🏾‍♀️)
1F487 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man getting haircut, type-5                                    # 8.0  [1] (💇🏾‍♂️)
1F487 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman getting haircut, type-6                                  # 8.0  [1] (💇🏿‍♀️)
1F487 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man getting haircut, type-6                                    # 8.0  [1] (💇🏿‍♂️)
1F6A3 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Woman rowing boat                                              # 6.0  [1] (🚣‍♀️)
1F6A3 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Man rowing boat                                                # 6.0  [1] (🚣‍♂️)
1F6A3 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman rowing boat, type-1-2                                    # 8.0  [1] (🚣🏻‍♀️)
1F6A3 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man rowing boat, type-1-2                                      # 8.0  [1] (🚣🏻‍♂️)
1F6A3 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman rowing boat, type-3                                      # 8.0  [1] (🚣🏼‍♀️)
1F6A3 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man rowing boat, type-3                                        # 8.0  [1] (🚣🏼‍♂️)
1F6A3 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman rowing boat, type-4                                      # 8.0  [1] (🚣🏽‍♀️)
1F6A3 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man rowing boat, type-4                                        # 8.0  [1] (🚣🏽‍♂️)
1F6A3 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman rowing boat, type-5                                      # 8.0  [1] (🚣🏾‍♀️)
1F6A3 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man rowing boat, type-5                                        # 8.0  [1] (🚣🏾‍♂️)
1F6A3 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman rowing boat, type-6                                      # 8.0  [1] (🚣🏿‍♀️)
1F6A3 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man rowing boat, type-6                                        # 8.0  [1] (🚣🏿‍♂️)
1F6B4 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Woman biking                                                   # 6.0  [1] (🚴‍♀️)
1F6B4 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Man biking                                                     # 6.0  [1] (🚴‍♂️)
1F6B4 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman biking, type-1-2                                         # 8.0  [1] (🚴🏻‍♀️)
1F6B4 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man biking, type-1-2                                           # 8.0  [1] (🚴🏻‍♂️)
1F6B4 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman biking, type-3                                           # 8.0  [1] (🚴🏼‍♀️)
1F6B4 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man biking, type-3                                             # 8.0  [1] (🚴🏼‍♂️)
1F6B4 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman biking, type-4                                           # 8.0  [1] (🚴🏽‍♀️)
1F6B4 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man biking, type-4                                             # 8.0  [1] (🚴🏽‍♂️)
1F6B4 1F3FE 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman biking, type-5                                           # 8.0  [1] (🚴🏾‍♀️)
1F6B4 1F3FE 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man biking, type-5                                             # 8.0  [1] (🚴🏾‍♂️)
1F6B4 1F3FF 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman biking, type-6                                           # 8.0  [1] (🚴🏿‍♀️)
1F6B4 1F3FF 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man biking, type-6                                             # 8.0  [1] (🚴🏿‍♂️)
1F6B5 200D 2640 FE0F                        ; Emoji_ZWJ_Sequence  ; Woman mountain biking                                          # 6.0  [1] (🚵‍♀️)
1F6B5 200D 2642 FE0F                        ; Emoji_ZWJ_Sequence  ; Man mountain biking                                            # 6.0  [1] (🚵‍♂️)
1F6B5 1F3FB 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman mountain biking, type-1-2                                # 8.0  [1] (🚵🏻‍♀️)
1F6B5 1F3FB 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man mountain biking, type-1-2                                  # 8.0  [1] (🚵🏻‍♂️)
1F6B5 1F3FC 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman mountain biking, type-3                                  # 8.0  [1] (🚵🏼‍♀️)
1F6B5 1F3FC 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man mountain biking, type-3                                    # 8.0  [1] (🚵🏼‍♂️)
1F6B5 1F3FD 200D 2640 FE0F                  ; Emoji_ZWJ_Sequence  ; Woman mountain biking, type-4                                  # 8.0  [1] (🚵🏽‍♀️)
1F6B5 1F3FD 200D 2642 FE0F                  ; Emoji_ZWJ_Sequence  ; Man mountain biking, type-4                                    # 8.0  [1] (🚵🏽‍♂️)
